donation_id,supporter_id,donation_date,amount_gbp,campaign_code,payment_method,gift_aid,refunded
5220,1730,2025-01-12,50,CMP0189,Standing Order,0,0
1736,583,2025-06-29,75.0,CMP0159,Cash,1,0
4293,1420,2021-11-27,30,CMP0019,Online,0,0
7527,2463,2022-07-30,25,CMP0125,Card,0,0
3508,1172,2023-03-14,40,CMP0163,Direct Debit,1,0
4598,1533,2026-02-14,10,CMP0108,Cash,0,0
11204,3623,2022-05-26,20,CMP0008,Online,1,0
8892,2900,2020-11-11,20,CMP0145,Direct Debit,1,0
7889,2572,2026-07-13,10,CMP0055,Standing Order,1,0
11362,3667,2023-04-03,10,CMP0156,Cheque,1,0
9022,2944,2021-03-01,100,CMP0055,Card,1,0
10847,3525,2025-10-28,15.0,CMP0160,Card,0,0
11450,3694,2026-05-16,37.5,CMP0130,Cash,0,0
8028,2616,2023-03-27,10,CMP0047,Standing Order,0,0
9863,3222,2025-08-22,50,CMP0133,Cash,0,0
11720,3788,2024-10-08,50,CMP0067,Cheque,0,0
5097,1690,2024-12-13,20,CMP0008,Cash,1,0
11583,3732,2020-08-26,10,CMP0043,Online,0,0
798,259,2026-03-28,20,CMP0011,Direct Debit,1,0
8510,2775,2024-09-25,15.0,CMP0050,Online,0,0
3491,1169,2023-07-28,250,CMP0120,Cheque,1,0
10923,3545,2026-08-16,20,CMP0096,Direct Debit,1,0
2961,1006,2026-02-12,50,CMP0133,Online,0,0
2602,881,2025-12-14,37.5,CMP0006,Standing Order,1,0
8110,2642,2022-10-06,15,CMP0087,Direct Debit,1,0
5645,1852,2026-05-09,7.5,CMP0135,Standing Order,0,0
12096,3938,2025-09-26,50,CMP0066,Standing Order,0,0
8739,2858,2023-08-06,20,CMP0085,Online,1,0
7226,2362,2026-03-21,15,CMP0069,Standing Order,0,0
7016,2298,2025-07-06,20,CMP0037,Online,0,0
12374,2430,2026-03-20,250,CMP0143,Cheque,0,0
11573,3730,2022-08-29,15,CMP0077,Direct Debit,0,0
12267,3992,2020-04-05,40,CMP0129,Cheque,1,0
9267,3029,2026-07-16,20,CMP0026,Online,0,0
9841,3209,2024-10-26,100,CMP0150,Card,0,0
4933,1637,2022-09-05,10,CMP0021,Standing Order,0,0
1720,581,2023-12-05,5,CMP0011,Direct Debit,0,0
10183,3328,2026-02-15,100,CMP0074,Direct Debit,1,0
10816,3516,2020-10-11,100,CMP0189,Card,1,0
742,241,2025-01-21,15.0,CMP0105,Online,0,0
6256,2055,2019-12-09,20,CMP0064,Card,1,0
1470,490,2024-02-01,100,CMP0011,Card,1,0
10157,3322,2019-11-02,20,CMP0032,Standing Order,1,0
8512,2775,2024-01-25,5,CMP0090,Cash,0,0
11566,3729,2025-05-31,10,CMP0042,Cheque,0,0
9604,3138,2018-06-22,5,CMP0008,Card,0,0
1084,359,2026-05-25,5,CMP0169,Direct Debit,0,0
8488,2768,2024-07-21,250,CMP0004,Standing Order,1,0
5676,1863,2025-12-12,15.0,CMP0124,Cash,0,0
2372,810,2023-07-12,15,CMP0189,Card,0,0
6481,2138,2018-12-21,500,CMP0026,Direct Debit,0,0
3260,1097,2025-02-07,375.0,CMP0104,Standing Order,1,0
10538,3437,2023-10-27,15.0,CMP0062,Cash,0,1
7174,2344,2024-12-16,30.0,CMP0033,Direct Debit,0,0
9782,3194,2023-03-09,50,CMP0023,Cash,1,0
4866,1616,2021-09-17,250,CMP0036,Online,0,0
4670,1563,2023-03-19,10,CMP0059,Online,0,0
8162,2656,2025-10-31,100,CMP0160,Standing Order,0,0
1918,644,2025-06-11,7.5,CMP0175,Cash,0,0
1175,386,2020-07-23,500,CMP0070,Cash,1,0
12215,3975,2024-02-03,10,CMP0093,Standing Order,0,0
6258,2055,2019-08-31,5,CMP0103,Direct Debit,0,0
6283,2070,2019-10-30,25,CMP0191,Standing Order,1,0
2638,888,2025-11-09,30,CMP0064,Card,1,0
6151,2014,2023-09-11,75.0,CMP0096,Cheque,1,0
9895,3231,2022-03-03,50,CMP0126,Cheque,1,0
12088,3935,2021-12-22,100,CMP0115,Standing Order,1,0
4846,1609,2026-07-28,100,CMP0004,Direct Debit,1,0
10643,3472,2026-01-31,20,CMP0121,Direct Debit,0,0
4259,1413,2021-08-31,375.0,CMP0161,Direct Debit,0,0
9166,2991,2023-11-20,20,CMP0021,Online,0,0
5971,1956,2023-07-22,100,CMP0052,Direct Debit,0,0
11552,3727,2024-05-07,20,CMP0062,Direct Debit,0,0
8971,2931,2026-01-05,5,CMP0104,Cheque,1,0
11927,3871,2024-07-05,100,CMP0116,Standing Order,0,0
561,180,2020-03-18,30.0,CMP0089,Standing Order,1,0
11007,3570,2022-10-19,100,CMP0153,Standing Order,1,0
11891,3858,2024-03-31,30.0,CMP0051,Direct Debit,1,0
9171,2993,2024-05-12,37.5,CMP0192,Cash,0,0
10018,3281,2021-02-04,25,CMP0159,Cash,1,0
6327,2089,2022-10-16,10,CMP0012,Direct Debit,0,0
2952,1004,2019-03-16,10,CMP0120,Cash,1,0
6857,2252,2025-12-12,250,CMP0147,Direct Debit,1,0
6821,2241,2024-11-05,37.5,CMP0120,Cheque,0,0
8049,2626,2025-06-02,25,CMP0045,Online,1,0
4733,1579,2024-11-21,250,CMP0022,Online,0,0
8147,2654,2022-09-25,200,CMP0112,Direct Debit,1,0
12208,3970,2026-02-11,30.0,CMP0140,Cash,1,0
11004,3568,2025-08-12,20,CMP0106,Card,0,0
9061,2959,2024-06-22,30,CMP0136,Card,0,0
8487,2767,2024-09-30,50,CMP0087,Standing Order,1,0
723,231,2026-08-08,22.5,CMP0010,Cheque,1,0
4734,1579,2022-09-16,40,CMP0105,Online,1,0
2262,757,2026-02-07,250,CMP0083,Cash,0,0
283,81,2021-07-30,30.0,CMP0139,Cash,1,0
8928,2916,2026-08-03,15.0,CMP0087,Cheque,1,0
11872,3853,2025-09-02,10,CMP0037,Cheque,0,0
9414,3070,2025-07-17,25,CMP0023,Direct Debit,0,0
4825,1605,2019-06-05,40,CMP0145,Direct Debit,1,0
4491,1495,2024-06-25,5,CMP0144,Cash,1,0
10645,3473,2020-09-21,15,CMP0128,Direct Debit,1,0
4962,1643,2021-01-12,22.5,CMP0059,Cash,0,0
11002,3567,2024-01-11,25,CMP0010,Direct Debit,0,0
49,15,2025-07-28,375.0,CMP0138,Cash,1,0
7616,2490,2024-10-09,37.5,CMP0117,Online,0,0
2448,824,2025-10-29,500,CMP0022,Direct Debit,0,0
3780,1267,2024-05-04,5,CMP0078,Online,1,1
8729,2851,2023-07-21,10,CMP0109,Cheque,1,0
9389,3063,2019-12-03,500,CMP0093,Cheque,1,0
1717,581,2026-01-30,30.0,CMP0157,Cheque,1,0
3094,1047,2024-05-12,10,CMP0057,Standing Order,1,0
1703,577,2022-12-23,10,CMP0009,Card,0,0
1755,587,2025-08-20,15,CMP0182,Online,0,0
12206,3968,2025-11-25,250,CMP0093,Online,1,0
2718,931,2023-12-08,30,CMP0192,Online,0,0
572,186,2025-06-10,100,CMP0138,Card,0,0
7940,2583,2023-01-31,5,CMP0001,Card,1,0
1034,343,2026-06-12,20,CMP0065,Card,0,0
8980,2933,2021-09-07,5,CMP0153,Card,1,0
5390,1781,2025-04-27,7.5,CMP0034,Direct Debit,1,0
5326,1761,2023-12-10,250,CMP0068,Card,1,0
5853,1918,2024-08-28,15,CMP0112,Cheque,0,0
11958,3885,2021-10-15,10,CMP0088,Cash,0,0
3499,1170,2021-12-10,20,CMP0045,Online,1,0
6999,2293,2020-04-09,100,CMP0101,Online,1,0
7489,2444,2024-08-23,20,CMP0076,Direct Debit,0,0
10553,3441,2024-04-09,50,CMP0028,Standing Order,0,0
1515,509,2025-02-15,40,CMP0005,Cheque,0,0
7379,2409,2024-01-11,5,CMP0119,Card,0,0
1768,593,2024-11-10,10,CMP0152,Cash,1,0
7451,2437,2025-04-08,30,CMP0092,Cash,1,0
1779,596,2025-08-22,30,CMP0121,Online,1,0
5585,1835,2024-02-14,10,CMP0109,Card,1,0
8900,2900,2025-09-19,500,CMP0168,Cheque,1,0
4788,1598,2022-09-07,500,CMP0079,Online,1,0
7253,2372,2026-04-28,100,CMP0040,Card,0,0
3071,1038,2025-12-13,50,CMP0142,Direct Debit,0,0
10250,3347,2022-02-17,5,CMP0123,Direct Debit,0,0
7574,2477,2026-03-18,250,CMP0142,Standing Order,1,0
8856,2892,2025-02-19,20,CMP0075,Direct Debit,0,0
10275,3363,2024-08-17,25,CMP0012,Cash,1,0
860,283,2023-01-01,50,CMP0057,Standing Order,1,0
8988,2936,2026-03-31,100,CMP0066,Cash,0,0
2288,773,2023-10-24,250,CMP0144,Online,0,0
11840,3846,2025-05-27,40,CMP0025,Standing Order,1,0
2131,712,2026-04-23,10,CMP0074,Direct Debit,0,0
10098,3308,2022-08-18,20,CMP0171,Card,1,0
5664,1861,2020-10-03,30.0,CMP0189,Card,1,0
3447,1155,2025-11-12,250,CMP0028,Cash,1,0
4707,1573,2024-07-24,5,CMP0180,Cheque,0,0
4773,1591,2026-02-26,25,CMP0156,Cash,0,0
9762,3187,2019-08-13,100,CMP0086,Cash,1,0
6525,2158,2021-05-02,37.5,CMP0132,Cash,0,0
1382,454,2026-03-23,15.0,CMP0042,Online,1,0
4499,1501,2023-09-11,5,CMP0138,Cash,0,0
5584,1835,2025-02-08,15.0,CMP0044,Online,0,0
6092,1991,2020-02-17,22.5,CMP0137,Cheque,0,0
959,319,2023-04-24,15,CMP0020,Direct Debit,0,0
2559,864,2025-05-13,20,CMP0108,Cash,0,0
7225,2362,2024-06-20,250,CMP0079,Cash,0,0
8873,2898,2022-06-19,20,CMP0187,Card,1,0
11534,3724,2024-07-22,100,CMP0133,Online,1,0
729,234,2026-04-05,10,CMP0047,Cheque,0,0
5547,1824,2026-04-22,25,CMP0034,Standing Order,0,0
3076,1042,2023-02-02,20,CMP0158,Direct Debit,0,0
11099,3591,2023-03-22,75.0,CMP0119,Online,1,0
9949,3255,2025-07-15,20,CMP0191,Online,1,0
6545,2165,2026-05-27,10,CMP0111,Cheque,1,0
5447,1794,2023-08-30,25,CMP0023,Standing Order,0,0
7032,2302,2026-08-04,200,CMP0166,Online,0,0
4838,1606,2022-04-29,50,CMP0162,Cash,0,0
3029,1026,2017-11-21,40,CMP0183,Online,1,0
7261,2373,2024-09-05,20,CMP0158,Direct Debit,1,0
6264,2055,2022-12-05,200,CMP0155,Direct Debit,1,0
5104,1691,2024-08-05,100,CMP0032,Cash,1,0
630,199,2026-01-21,100,CMP0132,Cash,1,0
2791,953,2020-12-27,50,CMP0148,Card,0,0
712,229,2026-05-10,250,CMP0111,Standing Order,1,0
6351,2092,2021-12-12,50,CMP0010,Cash,0,0
10903,3542,2026-03-28,100,CMP0075,Cash,0,0
11112,3595,2022-12-10,15,CMP0095,Cheque,0,0
1554,523,2024-11-19,7.5,CMP0111,Standing Order,1,0
5364,1770,2025-06-14,10,CMP0072,Card,1,0
9235,3014,2023-12-10,25,CMP0045,Direct Debit,0,0
6049,1978,2025-07-30,20,CMP0031,Card,1,0
3292,1105,2025-10-22,50,CMP0172,Cash,1,0
1819,608,2024-11-29,250,CMP0012,Cash,1,0
4863,1616,2020-10-22,20,CMP0075,Direct Debit,0,0
7675,2507,2024-06-28,37.5,CMP0010,Standing Order,1,0
11323,3658,2023-04-20,15,CMP0014,Direct Debit,1,0
11882,3857,2021-11-07,10,CMP0102,Direct Debit,0,0
9084,2962,2025-05-28,10,CMP0147,Cheque,0,0
2609,881,2019-12-15,100,CMP0019,Cheque,0,0
1783,597,2022-08-13,10,CMP0107,Standing Order,1,0
10035,3287,2020-02-23,15.0,CMP0118,Cheque,1,0
8819,2885,2025-03-11,100,CMP0115,Online,0,0
1127,378,2025-06-24,25,CMP0034,Card,1,0
9573,3126,2025-12-29,15,CMP0133,Cheque,1,0
10992,3564,2021-12-01,100,CMP0134,Standing Order,0,1
9813,3201,2023-07-11,200,CMP0070,Online,0,0
1805,603,2026-06-28,50,CMP0028,Cash,0,0
7528,2463,2023-02-21,100,CMP0045,Online,0,0
3232,1086,2023-06-14,100,CMP0189,Online,1,0
300,89,2025-05-09,375.0,CMP0182,Online,0,0
5291,1753,2026-06-06,10,CMP0151,Standing Order,1,0
6537,2164,2025-01-01,10,CMP0122,Standing Order,0,0
3676,1230,2024-08-07,75.0,CMP0100,Card,0,0
3020,1023,2025-11-26,20,CMP0040,Standing Order,1,0
9385,3062,2025-01-03,20,CMP0020,Cash,0,0
11659,3758,2026-01-01,5,CMP0040,Card,0,0
11679,3765,2025-06-29,7.5,CMP0105,Standing Order,1,0
2279,769,2025-07-14,250,CMP0038,Cash,1,0
8848,2892,2023-02-01,7.5,CMP0134,Online,0,0
10918,3545,2024-05-31,25,CMP0178,Standing Order,0,0
8553,2785,2025-02-24,20,CMP0047,Online,0,0
12375,3330,2024-10-05,22.5,CMP0018,Online,0,0
10086,3301,2023-12-27,500,CMP0135,Direct Debit,1,0
4246,1407,2026-08-01,15.0,CMP0111,Card,0,0
3362,1127,2024-11-24,20,CMP0038,Card,0,0
12197,3967,2024-02-24,25,CMP0110,Online,0,0
8095,2638,2024-07-04,200,CMP0011,Standing Order,1,0
653,205,2026-07-17,100,CMP0013,Card,0,0
5354,1767,2021-09-21,10,CMP0115,Cash,0,0
8880,2898,2025-06-27,375.0,CMP0038,Online,0,0
10291,3365,2025-03-03,15,CMP0129,Cheque,1,0
11587,3732,2024-01-08,5,CMP0046,Direct Debit,0,0
404,133,2025-07-10,20,CMP0097,Direct Debit,1,0
3496,1169,2023-08-05,25,CMP0172,Cash,0,0
9695,3168,2020-05-24,15.0,CMP0017,Standing Order,0,0
4915,1634,2020-05-06,30.0,CMP0091,Card,1,0
6177,2027,2025-11-30,50,CMP0036,Cheque,1,0
4346,1440,2026-08-11,15,CMP0068,Cash,1,0
4981,1651,2025-07-29,100,CMP0101,Cheque,1,0
1638,551,2022-09-18,15.0,CMP0025,Card,1,0
1179,388,2021-04-26,7.5,CMP0171,Cheque,1,0
1139,381,2026-01-21,20,CMP0170,Cash,0,0
1506,506,2024-06-24,22.5,CMP0164,Standing Order,0,0
8079,2634,2024-11-08,50,CMP0072,Standing Order,1,0
10341,3374,2019-01-19,50,CMP0036,Cheque,0,0
7050,2307,2021-03-23,375.0,CMP0044,Online,1,0
10792,3506,2018-11-24,25,CMP0043,Direct Debit,0,0
9175,2994,2024-01-24,25,CMP0050,Online,0,0
11695,3775,2024-04-03,150.0,CMP0113,Cash,0,0
4096,1359,2024-02-12,20,CMP0083,Standing Order,1,0
3244,1092,2023-12-21,40,CMP0057,Cash,0,0
6524,2157,2024-08-10,100,CMP0065,Cheque,1,0
3813,1280,2024-08-05,5,CMP0105,Standing Order,1,0
7855,2564,2026-06-12,30,CMP0104,Direct Debit,1,0
9693,3167,2026-01-27,250,CMP0192,Cheque,1,0
5835,1915,2026-07-04,10,CMP0053,Online,0,0
7155,2339,2024-06-20,15,CMP0039,Standing Order,0,0
331,104,2024-09-29,10,CMP0040,Card,1,0
106,31,2023-11-30,250,CMP0052,Standing Order,1,0
3695,1243,2025-08-11,10,CMP0021,Direct Debit,1,0
9388,3063,2023-12-07,5,CMP0153,Cash,0,0
10702,3487,2024-11-02,150.0,CMP0074,Card,1,0
10121,3314,2024-12-05,20,CMP0129,Cash,1,0
2966,1009,2024-09-30,7.5,CMP0093,Standing Order,0,0
4370,1448,2024-07-21,10,CMP0130,Cash,1,0
2613,883,2023-05-24,100,CMP0007,Cheque,1,1
2182,732,2025-01-24,25,CMP0094,Cheque,0,0
8817,2880,2023-05-26,20,CMP0110,Direct Debit,1,0
8113,2643,2023-10-31,500,CMP0095,Cheque,1,0
158,47,2022-06-15,50,CMP0096,Online,0,0
8210,2683,2024-09-17,100,CMP0042,Online,1,0
4341,1438,2025-03-07,40,CMP0125,Card,1,0
4798,1600,2021-02-25,500,CMP0011,Online,1,0
4051,1348,2025-03-21,5,CMP0081,Cash,1,0
3397,1136,2025-10-17,250,CMP0165,Card,1,0
6161,2019,2026-02-12,20,CMP0167,Card,0,0
3125,1057,2026-04-05,15,CMP0134,Direct Debit,1,0
6188,2036,2018-10-20,7.5,CMP0186,Standing Order,0,0
12035,3914,2025-09-11,15,CMP0077,Direct Debit,0,0
7347,2396,2022-06-10,5,CMP0148,Online,1,0
8659,2827,2024-12-04,100,CMP0177,Direct Debit,1,0
7447,2432,2026-03-24,100,CMP0143,Online,0,0
3320,1111,2026-03-11,50,CMP0078,Cheque,0,0
11617,3740,2024-09-19,5,CMP0126,Cash,1,0
12,3,2020-08-22,22.5,CMP0050,Cash,1,0
5459,1799,2026-08-10,20,CMP0067,Cash,1,0
2585,874,2022-12-27,10,CMP0008,Standing Order,1,0
5826,1911,2024-05-10,5,CMP0106,Online,0,0
7170,2344,2018-06-23,5,CMP0128,Card,0,0
6020,1972,2024-07-18,5,CMP0169,Card,0,0
7611,2489,2024-01-18,250,CMP0067,Online,1,0
10352,3376,2025-08-28,100,CMP0136,Online,1,0
6665,2200,2019-05-27,15.0,CMP0131,Standing Order,1,0
1966,660,2026-06-10,250,CMP0163,Cheque,1,0
11940,3876,2025-10-12,30.0,CMP0089,Cheque,0,0
6038,1975,2026-05-05,50,CMP0097,Card,0,0
3276,1101,2025-04-12,500,CMP0030,Online,0,0
3019,1023,2024-12-14,5,CMP0149,Cheque,0,0
105,31,2022-10-04,30.0,CMP0074,Cheque,1,0
918,307,2025-04-21,50,CMP0170,Cheque,1,0
1984,666,2018-01-17,20,CMP0121,Cheque,1,0
6856,2252,2024-02-09,50,CMP0016,Online,1,0
6809,2239,2026-04-14,150.0,CMP0082,Online,0,0
3120,1055,2026-03-02,7.5,CMP0178,Standing Order,0,0
12282,3999,2023-07-22,250,CMP0139,Card,0,0
8728,2851,2025-03-05,50,CMP0067,Card,1,0
9345,3050,2024-10-12,30,CMP0088,Cash,1,0
9273,3032,2023-08-15,37.5,CMP0107,Cash,0,0
4299,1422,2024-03-16,100,CMP0190,Direct Debit,1,0
4597,1533,2022-08-03,250,CMP0035,Online,1,0
3494,1169,2022-01-31,37.5,CMP0081,Online,0,0
5561,1832,2024-06-25,20,CMP0040,Online,1,0
2940,1002,2025-02-01,5,CMP0127,Card,1,0
2605,881,2021-10-12,20,CMP0181,Card,0,0
1189,390,2024-12-18,50,CMP0161,Cheque,1,0
922,312,2025-02-18,100,CMP0173,Card,1,0
2936,1001,2026-06-02,15,CMP0066,Card,1,0
4217,1395,2025-07-21,40,CMP0167,Cash,1,0
801,259,2023-06-06,15,CMP0158,Card,1,0
9702,3171,2022-09-09,25,CMP0174,Standing Order,0,0
9736,3180,2025-01-24,250,CMP0029,Online,1,0
7484,2443,2026-07-20,20,CMP0187,Cheque,0,0
11008,3570,2024-07-13,25,CMP0124,Direct Debit,1,0
5169,1709,2024-08-01,15.0,CMP0078,Cheque,0,0
486,151,2026-08-15,375.0,CMP0135,Cash,1,0
3301,1107,2023-06-21,75.0,CMP0057,Card,1,0
1596,539,2024-12-29,250,CMP0183,Standing Order,1,0
11748,3799,2021-11-11,37.5,CMP0029,Direct Debit,0,0
269,80,2025-04-07,50,CMP0083,Cash,1,0
10517,3433,2020-12-21,5,CMP0140,Direct Debit,0,0
4321,1431,2025-01-05,250,CMP0153,Online,1,0
1023,339,2025-05-12,20,CMP0087,Cash,1,0
4994,1655,2025-11-28,30.0,CMP0185,Card,1,0
4260,1413,2019-11-03,10,CMP0140,Cash,1,0
9230,3014,2022-10-03,15.0,CMP0183,Online,0,0
8035,2620,2025-11-04,25,CMP0155,Card,1,0
12045,3920,2025-05-06,250,CMP0172,Direct Debit,1,0
2373,810,2023-07-08,15.0,CMP0037,Online,1,0
2381,814,2025-06-22,500,CMP0166,Cheque,1,0
10387,3387,2024-12-23,50,CMP0043,Cheque,1,0
9098,2964,2021-07-08,5,CMP0124,Card,1,0
8388,2737,2020-07-20,10,CMP0086,Card,0,0
2649,892,2025-12-29,250,CMP0012,Card,1,0
11307,3654,2024-09-28,20,CMP0165,Online,1,0
10550,3441,2022-11-12,50,CMP0105,Card,0,0
9092,2964,2025-09-14,375.0,CMP0093,Cheque,0,0
10392,3390,2022-11-11,100,CMP0131,Online,0,0
9161,2990,2024-12-20,10,CMP0050,Cash,1,0
3031,1026,2026-07-28,5,CMP0043,Cash,1,0
8600,2804,2026-01-04,75.0,CMP0031,Card,1,0
1082,359,2025-11-29,250,CMP0121,Online,0,0
6626,2185,2025-06-22,50,CMP0158,Direct Debit,0,0
8807,2875,2024-03-17,20,CMP0122,Cash,1,0
10802,3513,2024-12-13,250,CMP0100,Cheque,0,0
3723,1249,2022-11-12,5,CMP0061,Cheque,0,0
9577,3126,2024-11-09,250,CMP0088,Card,1,0
2140,715,2022-12-18,15,CMP0150,Card,1,0
946,317,2025-05-17,500,CMP0107,Online,0,0
11391,3673,2021-05-20,5,CMP0120,Cheque,1,0
8654,2826,2025-09-16,375.0,CMP0170,Direct Debit,1,0
9974,3263,2023-05-14,25,CMP0003,Standing Order,0,0
6563,2172,2021-06-16,30.0,CMP0134,Online,0,0
6265,2056,2023-06-09,50,CMP0077,Card,1,0
9067,2959,2022-10-10,22.5,CMP0162,Card,1,0
4071,1355,2023-06-12,20,CMP0002,Online,0,0
1568,526,2022-11-10,100,CMP0078,Standing Order,1,0
11278,3644,2017-06-25,10,CMP0120,Cheque,1,0
2150,719,2022-04-27,100,CMP0032,Direct Debit,1,0
9881,3228,2024-07-03,20,CMP0002,Card,0,0
2026,674,2024-01-31,20,CMP0143,Cheque,0,0
10888,3539,2021-11-04,25,CMP0076,Direct Debit,1,0
3664,1227,2025-05-04,10,CMP0074,Cash,0,0
5424,1790,2020-07-23,37.5,CMP0156,Cheque,1,0
8957,2928,2026-04-07,75.0,CMP0015,Online,0,0
626,198,2024-11-07,200,CMP0002,Online,1,0
8681,2834,2019-02-18,375.0,CMP0173,Online,1,0
657,206,2023-08-19,50,CMP0091,Online,1,0
9983,3265,2018-09-19,25,CMP0143,Cheque,0,0
11066,3585,2025-08-17,7.5,CMP0191,Online,1,0
3829,1284,2024-04-04,50,CMP0070,Cash,1,0
387,125,2025-09-22,20,CMP0097,Cheque,0,0
5030,1671,2020-07-01,40,CMP0002,Card,1,0
4738,1579,2022-07-17,375.0,CMP0088,Direct Debit,0,0
1733,583,2024-05-30,40,CMP0070,Card,0,0
2774,946,2026-03-20,100,CMP0172,Online,1,0
75,25,2023-12-13,40,CMP0037,Online,1,0
3404,1139,2024-10-03,30.0,CMP0155,Standing Order,1,0
4175,1382,2024-12-16,5,CMP0073,Cash,0,0
1665,558,2025-09-16,25,CMP0052,Cheque,1,0
11208,3623,2020-10-10,15.0,CMP0187,Online,1,0
10295,3365,2023-02-27,5,CMP0058,Online,1,0
7848,2561,2025-04-04,50,CMP0140,Standing Order,1,0
614,196,2023-04-25,500,CMP0118,Direct Debit,0,0
7598,2485,2023-04-16,40,CMP0177,Direct Debit,1,0
4749,1582,2023-10-14,250,CMP0015,Direct Debit,1,0
4708,1573,2019-02-01,75.0,CMP0026,Card,0,0
1411,471,2022-10-29,50,CMP0027,Cash,1,1
3245,1092,2022-11-12,50,CMP0001,Cash,1,0
2811,961,2025-07-27,40,CMP0096,Standing Order,1,0
11657,3758,2026-07-18,50,CMP0073,Direct Debit,0,0
9865,3222,2024-08-02,500,CMP0021,Card,0,0
4624,1544,2025-05-19,5,CMP0101,Cheque,0,0
4054,1349,2022-05-13,250,CMP0182,Card,1,0
3939,1318,2021-10-26,20,CMP0149,Direct Debit,1,0
3092,1046,2022-01-14,10,CMP0102,Card,1,0
3152,1063,2026-01-09,7.5,CMP0032,Standing Order,1,0
7185,2349,2024-08-25,250,CMP0137,Online,1,0
2970,1009,2025-08-17,15,CMP0149,Direct Debit,0,0
9705,3171,2018-10-01,375.0,CMP0015,Standing Order,0,0
3272,1099,2019-09-11,50,CMP0112,Standing Order,0,0
1213,398,2024-01-20,25,CMP0109,Cheque,1,0
451,145,2023-10-27,5,CMP0124,Standing Order,1,0
6901,2265,2025-02-07,375.0,CMP0042,Cash,0,0
9847,3211,2021-02-06,20,CMP0111,Cheque,0,0
6540,2164,2020-09-30,100,CMP0186,Cheque,0,0
10279,3363,2020-10-10,200,CMP0101,Cash,1,0
3937,1318,2026-04-13,10,CMP0138,Cheque,1,0
2437,821,2020-09-02,15,CMP0006,Cheque,0,0
8495,2770,2021-04-10,250,CMP0105,Cheque,1,0
9248,3020,2025-11-13,40,CMP0192,Cheque,0,0
4330,1432,2021-10-06,7.5,CMP0015,Online,1,0
5501,1813,2024-07-31,200,CMP0055,Cash,0,0
7369,2401,2017-10-05,15.0,CMP0138,Cheque,1,0
11562,3728,2024-03-10,30,CMP0044,Direct Debit,0,0
1254,411,2026-04-11,50,CMP0117,Cheque,1,0
10007,3278,2025-02-02,50,CMP0177,Standing Order,1,0
11506,3715,2022-12-24,100,CMP0137,Online,1,0
2820,962,2023-09-30,30,CMP0048,Card,1,0
8951,2926,2023-03-31,22.5,CMP0030,Card,1,0
1077,357,2025-03-07,20,CMP0139,Cash,0,0
7842,2556,2022-02-20,15,CMP0167,Cash,1,0
5997,1962,2019-11-09,20,CMP0047,Cheque,1,0
645,203,2024-02-22,250,CMP0188,Cheque,0,0
6977,2284,2024-06-09,20,CMP0083,Standing Order,0,0
8537,2783,2024-08-19,30.0,CMP0086,Cheque,1,0
8276,2709,2019-11-21,10,CMP0120,Standing Order,1,0
11887,3857,2025-02-13,15,CMP0036,Online,1,0
2659,896,2025-05-31,7.5,CMP0089,Direct Debit,1,0
527,167,2025-07-25,20,CMP0185,Standing Order,1,0
6118,1996,2024-09-17,20,CMP0170,Card,0,0
7786,2545,2026-03-24,25,CMP0065,Card,1,0
3353,1124,2022-06-20,10,CMP0167,Standing Order,0,0
10010,3279,2025-03-20,100,CMP0173,Direct Debit,0,0
3573,1198,2024-04-29,50,CMP0115,Standing Order,1,0
1949,650,2019-05-12,250,CMP0034,Cash,1,0
2497,849,2023-03-06,25,CMP0019,Cheque,1,0
11153,3610,2026-05-29,50,CMP0112,Card,0,0
3104,1050,2024-11-01,25,CMP0064,Cheque,1,0
6788,2231,2022-08-14,375.0,CMP0077,Standing Order,0,0
1469,490,2024-04-14,75.0,CMP0050,Card,1,0
11860,3852,2022-09-29,375.0,CMP0057,Direct Debit,1,0
3626,1215,2024-05-30,250,CMP0063,Cash,0,0
11769,3811,2023-12-28,10,CMP0056,Cash,0,0
5428,1791,2021-09-04,100,CMP0041,Cash,1,0
3618,1214,2020-01-15,150.0,CMP0056,Direct Debit,0,0
21,3,2018-09-24,250,CMP0133,Cheque,0,0
383,124,2025-10-28,20,CMP0043,Card,0,0
3112,1051,2022-03-07,20,CMP0006,Direct Debit,0,0
10740,3494,2025-05-11,10,CMP0116,Direct Debit,0,0
6090,1991,2021-12-31,25,CMP0012,Direct Debit,1,0
2284,772,2025-09-28,10,CMP0058,Direct Debit,1,0
137,40,2024-06-22,100,CMP0036,Cheque,1,0
8633,2819,2020-11-01,20,CMP0066,Card,0,0
6713,2214,2020-06-08,50,CMP0166,Standing Order,0,0
326,101,2022-09-02,5,CMP0038,Cash,0,0
9677,3163,2025-10-31,10,CMP0108,Cash,0,0
1983,666,2026-02-06,250,CMP0004,Card,0,0
4853,1609,2021-03-31,25,CMP0011,Card,1,0
1604,543,2026-02-28,50,CMP0107,Cash,0,0
2522,853,2023-11-24,7.5,CMP0163,Cash,0,0
8151,2654,2023-12-26,25,CMP0178,Online,0,0
4486,1494,2025-09-12,40,CMP0121,Cheque,0,0
7080,2316,2025-07-05,50,CMP0106,Standing Order,1,0
159,47,2026-02-08,20,CMP0127,Direct Debit,1,0
2521,853,2025-02-14,5,CMP0120,Cash,0,0
5777,1895,2022-01-04,15,CMP0081,Cheque,1,0
